dijkstra
10000
385,0,None
6014,0.0102954785759,385
5415,0.0131197809014,385
927,0.016796624982,5415
554,0.0178332634266,5415
5381,0.0188728626346,5415
2719,0.0205902690526,385
1509,0.0213912987606,927
8169,0.0214296769546,5381
9694,0.0216977844593,1509
7218,0.0219310150402,5381
7929,0.0221997414491,5415
6927,0.0222087178514,385
9079,0.023915457585,1509
352,0.0250070039909,927
6275,0.0255260265106,7929
1994,0.0261856584341,2719
6527,0.0274894609116,385
1557,0.0278879559548,6275
4065,0.0282039017823,352
9163,0.0282429911411,6014
1039,0.0286927898804,6927
1696,0.0291302575909,1994
4559,0.0293529607137,1039
4497,0.029410965798,7218
7192,0.0294401864192,6927
4169,0.0296731583824,6014
6786,0.029890246883,9163
6603,0.0308293690879,7929
187,0.0312141159365,1994
3471,0.0314581272873,6603
9980,0.0314966808584,1557
7087,0.0317558840421,4169
1795,0.0322468690293,7929
8769,0.0326789220739,6603
9476,0.0331207930732,6927
9650,0.0332112058124,352
9922,0.033649011662,8169
4032,0.0336741805988,8169
1904,0.0339307159322,9694
7848,0.0345238048539,1557
4787,0.034576305956,6603
4887,0.0347073682744,6527
1725,0.0354869167426,9694
2959,0.0356784200972,6014
7329,0.0356836266375,5415
3427,0.0358049913564,8169
4049,0.0360848234157,6014
219,0.0364729398059,5415
9744,0.036496350386,8769
3735,0.0367305083,1557
6391,0.0368007081419,1509
5329,0.0370519133688,9922
8538,0.0373322531867,4065
5175,0.0375238151135,6786
7369,0.0375255842242,1509
7529,0.0376070811815,4787
5275,0.0379781250915,4032
8877,0.0380113029505,4065
8219,0.0380492450561,5381
2089,0.0383107960097,4497
6952,0.0383425232319,4497
4491,0.0385737439758,5275
890,0.0387895437087,8169
3235,0.0390998632287,2719
9771,0.0391543061411,927
7253,0.0393246812622,3235
7907,0.0393553151022,4787
9486,0.0395486365882,7848
6076,0.0396422537331,4491
9976,0.0396424451757,9980
2135,0.0398710518396,1725
2068,0.0402465849507,1904
5581,0.0403754501942,9476
717,0.0405053244712,3235
3185,0.0405769100593,9650
8104,0.040717295298,7529
1873,0.0407249858492,8104
6885,0.0407386934417,7218
7465,0.0407453361462,1994
7301,0.040860015763,7848
8843,0.040988451194,9771
3125,0.0410045301347,7848
9477,0.0411170097854,1696
5232,0.0412768198664,8843
4120,0.0412981581045,7087
8867,0.0415300675662,4887
3009,0.0415397042454,2719
3326,0.0416066801259,6885
8402,0.0416941169223,8769
1543,0.0417179683564,7529
4562,0.04198018249,5232
1643,0.0420353629358,4787
2205,0.0420429690716,9163
9871,0.0422118141899,8769
3491,0.0423589252244,9922
3693,0.0425852961016,1643
6173,0.0426148264419,4559
4101,0.0426793398998,1795
3372,0.04304561213,3471
6818,0.0431201259173,4491
2091,0.0431223378431,7848
2573,0.0431487937867,6014
8325,0.043205246569,8843
3552,0.0432160901497,5275
6169,0.0433170005056,8867
8076,0.0433868437745,4065
1176,0.0434949539995,1795
6853,0.0436486137105,9771
6531,0.043748009249,5415
2942,0.0437724872667,8076
5903,0.0438376153884,7529
8213,0.0439345834272,4787
3678,0.0441119874606,1039
4013,0.0441776607025,2089
9091,0.0442270130239,7907
1784,0.0443393603898,8213
4810,0.0444161307767,2719
3006,0.0445031018207,6391
8165,0.0445450421438,187
2536,0.0445463587217,1543
8265,0.0446145714693,1557
1524,0.0446444316757,3427
2025,0.0446972752722,6014
1890,0.0448160814019,8769
8686,0.0448727929891,4810
71,0.04499292385,5903
1324,0.0450129315896,5175
4868,0.0450244249559,5381
1034,0.0450535308788,6531
409,0.0450849932077,7192
1392,0.0452654777455,5903
5393,0.0454513016971,219
8920,0.0455125336777,4032
6907,0.045521247879,3427
4723,0.0456045020415,5175
1026,0.0456518642512,7192
6020,0.0458175557087,6952
8995,0.0458187222366,8213
8373,0.0459388891197,3552
7191,0.0460117542127,2089
8308,0.0460194412964,9744
6183,0.0460830020599,352
4869,0.0463007157162,2025
2907,0.046313112199,7301
2979,0.0463150437757,6275
5148,0.0463345435179,8877
2207,0.0463643397911,6183
9813,0.0464150779785,2719
6871,0.046499559269,4723
9821,0.046500619991,9486
1743,0.046585906162,1795
1189,0.0466032977318,6014
1760,0.0467057682326,6853
4762,0.0467615094834,7329
6666,0.0467990913768,6275
